TV Series,Utterances,dialog_ids,uttr_ids,seasons,episodes,start_times,end_times,sentiment,emotion,intensity,emotion2,intensity2,emotion3,intensity3
HOC,a very functional one. imagine if he was sober,934,2,1,5,00:22:17:360,00:22:20:330,negative ,anger,2,sadness,1,,
HOC,"even so, you run him for governor,",934,3,1,5,00:22:20:600,00:22:22:090,negative ,anger,2,sadness,1,,
HOC,people are going to dig into his past,934,4,1,5,00:22:22:200,00:22:23:725,negative ,anger,2,sadness,1,,
HOC,"well, we turn that into an asset, not a liability",934,5,1,5,00:22:23:880,00:22:26:486,negative ,anger,2,disgust,1,,
HOC,"here's who i was, here's who i am now",934,6,1,5,00:22:26:560,00:22:29:564,positive,surprise,2,joy,1,,
HOC,you saw how they dismissed him in three seconds at the leadership meeting,934,7,1,5,00:22:29:640,00:22:32:530,negative ,anger,3,disgust,1,,
HOC,patti whittaker is very open-minded. and i am very persuasive,934,8,1,5,00:22:32:600,00:22:36:571,negative ,anger,3,disgust,1,,
HOC,you think russo even wants it?,934,9,1,5,00:22:39:920,00:22:41:081,negative ,anger,3,disgust,1,,
HOC,any kid who's made it from the streets of south philly,934,10,1,5,00:22:41:160,00:22:43:288,negative ,anger,3,disgust,1,,
HOC,to the capitol rotunda is ambitious,934,11,1,5,00:22:43:360,00:22:45:601,negative ,anger,3,disgust,1,,
HOC,we just need to tap into that,934,12,1,5,00:22:45:680,00:22:47:364,negative ,sadness,1,fear,1,,
HOC,surround him with the best people and then build the machine,934,13,1,5,00:22:47:440,00:22:49:886,negative ,sadness,1,fear,1,,
HOC,"and push the ""go"" button",934,14,1,5,00:22:49:960,00:22:51:200,negative ,fear,2,sadness,3,,
HOC,so you think he could win,934,15,1,5,00:22:51:720,00:22:52:881,negative ,fear,1,sadness,1,,
HOC,i think he can be a contender,934,16,1,5,00:22:54:160,00:22:56:606,negative ,sadness,2,disgust,1,,
HOC,"okay, let's say we pull off a miracle and he wins",934,17,1,5,00:22:58:360,00:23:01:728,negative ,sadness,2,fear,1,,
HOC,what do we gain by it?,934,18,1,5,00:23:01:800,00:23:02:801,negative ,fear,2,sadness,1,,
HOC,isn't it better to be holding the reins in this race,934,19,1,5,00:23:03:000,00:23:05:048,negative ,fear,3,sadness,2,,
HOC,"well, drink it fast. we leave in five",935,0,1,6,00:04:33:280,00:04:34:486,negative ,fear,2,sadness,1,,
HOC,get down! stay away from the windows!,935,1,1,6,00:04:36:360,00:04:38:966,negative ,anger,1,sadness,1,,
HOC,stop!,935,2,1,6,00:04:50:400,00:04:51:401,negative ,anger,2,sadness,1,,
HOC,you'll have six of my best men covering you around the clock,935,3,1,6,00:05:02:960,00:05:05:088,negative ,sadness,2,disgust,1,,
HOC,i guess i'm wondering why we didn't at least have,935,4,1,6,00:05:05:240,00:05:07:402,negative ,sadness,2,like,1,,
HOC,one of your best men covering us now,935,5,1,6,00:05:07:480,00:05:09:244,neutral,neutral,,,,,
HOC,"he'll be disciplined, sir",935,6,1,6,00:05:09:320,00:05:10:845,neutral,neutral,,,,,
HOC,he shot a gun in a residential neighborhood,935,7,1,6,00:05:10:920,00:05:13:321,negative ,surprise,1,fear,1,,
HOC,i want him fired,935,8,1,6,00:05:13:400,00:05:14:481,negative ,anger,1,fear,1,,
HOC,"there will be a full investigation,",935,9,1,6,00:05:14:640,00:05:15:721,negative ,fear,2,sadness,1,,
HOC,and we'll take the necessary action,935,10,1,6,00:05:15:800,00:05:17:564,neutral,neutral,,,,,
HOC,steve never would've let this happen,935,11,1,6,00:05:18:000,00:05:19:684,neutral,neutral,,,,,
HOC,is he better yet? because i would,935,12,1,6,00:05:20:560,00:05:22:130,negative ,sadness,1,surprise,1,,
HOC,feel a lot safer if he was with us,935,13,1,6,00:05:22:240,00:05:23:810,negative ,sadness,1,disgust,1,,
HOC,"unfortunately, he won't be coming back, sir",935,14,1,6,00:05:23:880,00:05:27:248,neutral,neutral,,,,,
HOC,i thought he just had a gallbladder infection,935,15,1,6,00:05:27:320,00:05:29:800,neutral,neutral,,,,,
HOC,"he did, they found more",935,16,1,6,00:05:29:880,00:05:31:689,negative ,sadness,1,disgust,1,,
HOC,"his pancreas, stage four",935,17,1,6,00:05:31:760,00:05:34:081,negative ,anger,1,disgust,1,,
HOC,"jesus. oh, my god. that's awful",935,18,1,6,00:05:34:200,00:05:35:850,negative ,surprise,1,disgust,1,,
HOC,how much longer does he have?,935,19,1,6,00:05:35:920,00:05:37:251,negative ,surprise,3,fear,2,,
HOC,i'll pick the team. you announce in august,936,0,1,6,00:27:17:160,00:27:19:242,neutral,neutral,,,,,
HOC,but the campaign starts today,936,1,1,6,00:27:19:320,00:27:22:244,negative ,surprise,2,fear,3,,
HOC,are you ready?,936,2,1,6,00:27:22:320,00:27:23:685,negative ,surprise,1,fear,3,,
HOC,i've already put together a platform,936,3,1,6,00:27:23:760,00:27:25:364,negative ,surprise,1,fear,1,,
HOC,"it's mostly broad strokes, but we can hone it",936,4,1,6,00:27:25:440,00:27:27:363,negative ,sadness,1,disgust,1,,
HOC,good. the first thing we need to address is your sobriety,936,5,1,6,00:27:27:440,00:27:30:887,negative ,sadness,1,disgust,1,,
HOC,you don't need to worry about that,936,6,1,6,00:27:31:000,00:27:32:161,neutral,neutral,,,,,
HOC,have you been going to meetings?,936,7,1,6,00:27:32:240,00:27:34:402,neutral,neutral,,,,,
HOC,you mean aa?,936,8,1,6,00:27:34:480,00:27:35:891,neutral,neutral,,,,,
HOC,yes,936,9,1,6,00:27:36:000,00:27:37:001,neutral,neutral,,,,,
HOC,that's not really my thing,936,10,1,6,00:27:37:160,00:27:38:161,positive,joy,1,like,2,,
HOC,"if you want my help,",936,11,1,6,00:27:39:840,00:27:41:922,positive,surprise,3,disgust,1,,
HOC,then going to meetings is my one requirement,936,12,1,6,00:27:42:000,00:27:45:004,positive,joy,1,like,1,,
HOC,"i know i had a problem, frank",936,13,1,6,00:27:45:120,00:27:47:009,neutral,neutral,,,,,
HOC,i accept that,936,14,1,6,00:27:47:080,00:27:48:650,negative ,surprise,2,sadness,1,,
HOC,"and i've taken responsibility for that,",936,15,1,6,00:27:48:720,00:27:50:245,negative ,anger,1,disgust,1,,
HOC,but i don't think going to meetings is necessary,936,16,1,6,00:27:50:320,00:27:52:322,negative ,sadness,1,disgust,1,,
HOC,"you cannot white-knuckle your recovery, peter",936,17,1,6,00:27:52:440,00:27:55:171,negative ,sadness,1,disgust,1,,
HOC,this campaign will be the hardest thing you've ever done in your life,936,18,1,6,00:27:55:240,00:27:58:164,negative ,sadness,1,disgust,1,,
HOC,i realize that. i'm prepared for that,936,19,1,6,00:27:58:280,00:27:59:520,negative ,sadness,1,disgust,1,,
HOC,vice president matthews,937,0,1,7,00:03:23:560,00:03:25:608,negative ,sadness,1,disgust,1,,
HOC,mr. vice president,937,1,1,7,00:03:28:000,00:03:29:764,negative ,sadness,1,disgust,1,,
HOC,mr. vice president,937,2,1,7,00:03:48:800,00:03:49:926,negative ,sadness,1,disgust,1,,
HOC,frank,937,3,1,7,00:03:50:080,00:03:51:206,negative ,sadness,1,disgust,1,,
HOC,"sir, i'm gonna need you to stand on your mark",937,4,1,7,00:03:56:000,00:03:58:321,negative ,surprise,2,fear,1,,
HOC,i'm fine right here,937,5,1,7,00:03:58:640,00:04:00:051,negative ,joy,1,disgust,1,,
HOC,"two minutes, people",937,6,1,7,00:04:12:160,00:04:13:685,negative ,surprise,2,anger,1,,
HOC,"so they pull me from the car, both legs broken, fractured skull,",937,7,1,7,00:04:13:800,00:04:17:521,positive,sadness,2,,,,
HOC,punctured lung,937,8,1,7,00:04:17:600,00:04:18:886,positive,joy,2,,,,
HOC,my heart stops,937,9,1,7,00:04:18:960,00:04:20:086,positive,joy,2,acceptance,3,,
HOC,two full minutes,937,10,1,7,00:04:20:680,00:04:21:806,positive,joy,2,acceptance,3,,
HOC,they're pumping my chest. nothing,937,11,1,7,00:04:22:480,00:04:24:244,positive,joy,3,acceptance,3,,
HOC,they grab the defibrillators,937,12,1,7,00:04:24:320,00:04:25:765,positive,disgust,2,,,,
HOC,nothing,937,13,1,7,00:04:27:120,00:04:28:121,positive,joy,2,acceptance,2,,
HOC,"third time, the pistons start firin'",937,14,1,7,00:04:28:840,00:04:31:207,positive,joy,2,surprise,1,,
HOC,doctors tell me it's a miracle i'm alive,937,15,1,7,00:04:31:280,00:04:33:248,positive,joy,1,surprise,1,,
HOC,"but seriously, you talk about a wake-up call from god",937,16,1,7,00:04:33:320,00:04:35:800,positive,surprise,2,,,,
HOC,you don't get to come back from the dead twice,937,17,1,7,00:04:36:600,00:04:38:921,negative,anger,2,disgust,3,,
HOC,the president of the united states,937,18,1,7,00:04:42:920,00:04:44:604,negative,anger,2,disgust,3,,
HOC,good morning,937,19,1,7,00:04:58:560,00:04:59:686,Neutral,neutral,,,,,
HOC,"i want the profile to come out as soon as he announces,",938,0,1,7,00:14:10:280,00:14:12:282,Neutral,neutral,,,,,
HOC,and i'd like it to be kind,938,1,1,7,00:14:12:360,00:14:14:567,Neutral,neutral,,,,,
HOC,i don't write puff pieces,938,2,1,7,00:14:14:640,00:14:16:483,Neutral,neutral,,,,,
HOC,then get someone else to write it,938,3,1,7,00:14:16:560,00:14:18:961,positive,disgust,2,,,,
HOC,i thought you had something for me,938,4,1,7,00:14:19:040,00:14:20:644,Neutral,neutral,,,,,
HOC,it's too easy for people to link me as your source,938,5,1,7,00:14:20:720,00:14:23:166,positive,acceptance ,2,,,,
HOC,it's dangerous,938,6,1,7,00:14:23:240,00:14:24:969,positive,acceptance ,1,,,,
HOC,i don't benefit from handing out headlines to other people,938,7,1,7,00:14:26:080,00:14:29:801,Neutral,neutral,,,,,
HOC,"generosity is its own form of power, zoe",938,8,1,7,00:14:35:320,00:14:38:642,negative,disgust,2,surprise,1,,
HOC,<i>step six.</i>,938,9,1,7,00:14:45:480,00:14:46:766,negative,disgust,1,surprise,1,,
HOC,<i>take the opposite edge and fold it into a...</i>,938,10,1,7,00:14:48:160,00:14:51:084,negative,disgust,1,,,,
HOC,<i>step seven.</i>,938,11,1,7,00:14:56:480,00:14:57:811,negative,disgust,1,,,,
HOC,<i>turn the model over and fold both edges</i>,938,12,1,7,00:14:58:120,00:15:00:122,negative,disgust,1,,,,
HOC,<i>to the center of the model.</i>,938,13,1,7,00:15:00:200,00:15:01:964,negative,disgust,2,anger,1,,
HOC,you always wear sunglasses at night?,938,14,1,7,00:15:18:320,00:15:20:004,Neutral,neutral,,,,,
HOC,how did you find me?,938,15,1,7,00:15:24:240,00:15:25:480,Neutral,neutral,,,,,
HOC,i figured you had to be in government,938,16,1,7,00:15:26:440,00:15:27:805,Neutral,neutral,,,,,
HOC,i kept googling till i found your picture,938,17,1,7,00:15:27:920,00:15:29:331,Neutral,neutral,,,,,
HOC,"this won't work, what you're doing",938,18,1,7,00:15:29:400,00:15:31:368,Neutral,neutral,,,,,
HOC,that was a one-time deal. you don't get to keep coming back for more,938,19,1,7,00:15:32:000,00:15:34:890,Neutral,neutral,,,,,
HOC,where's claire?,939,0,1,8,00:03:41:520,00:03:42:567,negative,anger,2,disgust,1,,
HOC,"she's here somewhere, fending off admirers",939,1,1,8,00:03:42:640,00:03:45:564,Neutral,neutral,,,,,
HOC,sancorp was very disappointed she turned down their donation,939,2,1,8,00:03:45:760,00:03:48:730,Neutral,neutral,,,,,
HOC,i can imagine,939,3,1,8,00:03:48:800,00:03:50:006,positive,acceptance,3,,,,
HOC,and they're also concerned about peter russo running for governor,939,4,1,8,00:03:50:080,00:03:53:289,Neutral,neutral,,,,,
HOC,"now, how do you know about that?",939,5,1,8,00:03:55:280,00:03:56:930,Neutral,neutral,,,,,
HOC,three-quarters of pennsylvania sits on top of the marcellus shale,939,6,1,8,00:03:57:040,00:04:00:408,Neutral,neutral,,,,,
HOC,"if i can't find out who's running for governor,",939,7,1,8,00:04:00:480,00:04:02:448,Neutral,neutral,,,,,
HOC,i don't deserve a dime of what they're paying me,939,8,1,8,00:04:02:520,00:04:04:010,positive,acceptance ,3,,,,
HOC,this watershed bill russo sponsors,939,9,1,8,00:04:04:520,00:04:06:602,positive,disgust,2,,,,
HOC,places a lot of restrictions on drilling,939,10,1,8,00:04:06:680,00:04:07:966,positive,disgust,2,,,,
HOC,"remy, congress is in recess and this weekend is not about work",939,11,1,8,00:04:08:040,00:04:11:249,positive,acceptance ,1,,,,
HOC,"i apologize, you are absolutely right",939,12,1,8,00:04:11:320,00:04:13:448,positive,acceptance ,2,,,,
HOC,is sancorp your only account?,939,13,1,8,00:04:13:520,00:04:15:170,positive,acceptance ,2,,,,
HOC,i have plenty,939,14,1,8,00:04:15:280,00:04:17:009,positive,disgust,3,sadness,1,,
HOC,but my other clients didn't pay,939,15,1,8,00:04:17:120,00:04:18:770,positive,acceptance ,3,,,,
HOC,"for your library, or my plane ticket down here",939,16,1,8,00:04:18:880,00:04:20:564,positive,disgust,1,,,,
HOC,"yes, nice little junket for you",939,17,1,8,00:04:20:640,00:04:22:483,positive,acceptance ,2,,,,
HOC,i do hope you're taking in the sights,939,18,1,8,00:04:22:600,00:04:24:489,positive,surprise,1,disgust,2,,
HOC,this isn't my first trip to charleston,939,19,1,8,00:04:24:560,00:04:26:164,positive,surprise,3,acceptance,2,,
HOC,of our lives or was there more?,940,0,1,8,00:24:07:640,00:24:09:642,positive,joy,1,acceptance,3,,
HOC,i don't know,940,1,1,8,00:24:09:760,00:24:10:761,positive,joy,1,acceptance,3,,
HOC,i do know you were always the guy,940,2,1,8,00:24:10:880,00:24:12:041,positive,disgust,1,,,,
HOC,who was going to get a building named after him,940,3,1,8,00:24:12:120,00:24:13:531,positive,disgust,1,,,,
HOC,i knew that the moment i saw you cuss out the drill sergeant,940,4,1,8,00:24:14:040,00:24:17:123,positive,joy,1,,,,
HOC,when we were knobs,940,5,1,8,00:24:17:200,00:24:18:611,positive,surprise,1,joy,1,,
HOC,the library is a sham,940,6,1,8,00:24:21:160,00:24:22:730,positive,acceptance ,2,,,,
HOC,"higgins asked me a favor, i asked someone else a favor,",940,7,1,8,00:24:25:160,00:24:28:243,positive,acceptance ,3,,,,
HOC,they slapped my name on it,940,8,1,8,00:24:28:400,00:24:30:129,positive,neutral,,,,,
HOC,politics. like everything else,940,9,1,8,00:24:30:200,00:24:31:964,positive,sadness,1,,,,
HOC,not everybody gets asked those favors,940,10,1,8,00:24:32:040,00:24:34:520,positive,sadness,2,disgust,1,,
HOC,or knows how to deliver on them,940,11,1,8,00:24:34:600,00:24:36:170,positive,acceptance ,2,,,,
HOC,"in 50 years, they'll just replace it with something else,",940,12,1,8,00:24:36:240,00:24:38:561,positive,acceptance ,1,,,,
HOC,just like they're doing with this for mine,940,13,1,8,00:24:38:640,00:24:40:529,positive,acceptance ,1,,,,
HOC,you still built something. however long it lasts,940,14,1,8,00:24:40:600,00:24:44:446,positive,anger,1,disgust,2,,
HOC,the library doesn't matter,940,15,1,8,00:24:44:520,00:24:46:648,positive,anger,1,disgust,2,,
HOC,but i want to think that this place did,940,16,1,8,00:24:46:720,00:24:48:722,positive,surprise,2,disgust,1,,
HOC,"i think it meant a lot to us, then",940,17,1,8,00:24:51:160,00:24:54:562,negative,anger,2,disgust,3,,
HOC,and what about us?,940,18,1,8,00:24:57:760,00:24:59:091,positive,sadness,1,,,,
HOC,"honestly, i haven't really thought about it that much",940,19,1,8,00:25:00:480,00:25:03:404,positive,sadness,2,disgust,1,,
HOC,"look, you and the vice president",941,0,1,9,00:03:57:040,00:03:58:121,positive,surprise,1,,,,
HOC,are gonna get national coverage,941,1,1,9,00:03:58:240,00:03:59:287,positive,sadness,1,,,,
HOC,that's gonna help us with the count,941,2,1,9,00:03:59:360,00:04:00:930,positive,sadness,1,,,,
HOC,i reached out to him. he never got back to me,941,3,1,9,00:04:01:000,00:04:02:764,positive,neutral,,,,,
HOC,i don't know if he even knows the talking points about the bill,941,4,1,9,00:04:02:840,00:04:04:968,positive,sadness,1,disgust,1,,
HOC,i don't think jim wants to go,941,5,1,9,00:04:05:040,00:04:06:371,positive,anger,2,fear,1,,
HOC,"he's doing it as a favor to the president and i,",941,6,1,9,00:04:06:440,00:04:08:124,positive,surprise,3,joy,3,,
HOC,so it doesn't matter if he doesn't know the talking points,941,7,1,9,00:04:08:240,00:04:10:208,Neutral,neutral,,,,,
HOC,"people wanna see him be folksy, you know?",941,8,1,9,00:04:10:280,00:04:12:408,positive,joy,2,acceptance,1,,
HOC,so just humor him. show him some degree of,941,9,1,9,00:04:12:520,00:04:14:921,positive,joy,2,acceptance,3,,
HOC,"oh, my god",941,10,1,9,00:04:15:200,00:04:16:531,positive,joy,1,,,,
HOC,are you okay? it was an accident,941,11,1,9,00:04:16:680,00:04:18:091,positive,surprise,2,joy,1,,
HOC,"okay, it's time for us to go. i'm so sorry",941,12,1,9,00:04:18:160,00:04:20:288,positive,joy,2,acceptance,2,,
HOC,it's all right. i just need to run it under some cold water,941,13,1,9,00:04:20:360,00:04:23:204,positive,acceptance ,1,,,,
HOC,i'm not going to lie. i despise children,941,14,1,9,00:04:25:880,00:04:29:009,positive,neutral,,,,,
HOC,there. i've said it,941,15,1,9,00:04:30:040,00:04:31:565,positive,neutral,,,,,
HOC,you can't act like that in here,941,16,1,9,00:04:31:640,00:04:33:642,positive,neutral,,,,,
HOC,you have to be a big boy. i know,941,17,1,9,00:04:33:720,00:04:35:404,positive,neutral,,,,,
HOC,"peter, we really need to get going",941,18,1,9,00:04:35:480,00:04:37:960,positive,joy,1,acceptance,2,,
HOC,we've already missed one flight because the meeting went over,941,19,1,9,00:04:38:040,00:04:40:281,positive,neutral,,,,,
HOC,you're home early,942,0,1,9,00:23:23:240,00:23:25:004,positive,neutral,,,,,
HOC,i needed a breather. i didn't have breakfast this morning,942,1,1,9,00:23:26:360,00:23:28:840,positive,joy,2,,,,
HOC,i might head back in a little while,942,2,1,9,00:23:28:920,00:23:31:446,positive,acceptance ,1,,,,
HOC,the vote count?,942,3,1,9,00:23:31:600,00:23:33:204,positive,acceptance ,1,,,,
HOC,it's going to come down to the wire on this one,942,4,1,9,00:23:35:440,00:23:38:922,positive,acceptance ,1,,,,
HOC,i spoke to catherine durant today,942,5,1,9,00:23:41:040,00:23:43:247,positive,acceptance ,1,,,,
HOC,she's unable to get the shipment out of south sudan,942,6,1,9,00:23:43:720,00:23:46:007,positive,acceptance ,1,,,,
HOC,"yeah, we're cutting all diplomatic ties",942,7,1,9,00:23:46:080,00:23:47:889,positive,acceptance ,1,,,,
HOC,foreign affairs is up in arms about it,942,8,1,9,00:23:47:960,00:23:49:883,positive,acceptance ,1,,,,
HOC,"yes. which is why she can't lift a finger, according to her",942,9,1,9,00:23:50:000,00:23:53:163,positive,joy,2,acceptance,3,,
HOC,"it's what she said, anyway",942,10,1,9,00:23:54:000,00:23:55:206,positive,joy,2,surprise,1,,
HOC,"anyway, i need you to talk to her",942,11,1,9,00:23:55:280,00:23:56:520,positive,surprise,1,sadness,1,,
HOC,i don't think that would make any difference,942,12,1,9,00:23:56:600,00:23:57:761,positive,sadness,2,acceptance,2,,
HOC,"i thought she owed us, francis",942,13,1,9,00:23:59:080,00:24:00:206,positive,joy,1,acceptance,2,,
HOC,"she does, but there's limits",942,14,1,9,00:24:00:320,00:24:01:446,positive,surprise,3,acceptance,2,,
HOC,she's secretary of state. she can't break diplomatic protocol,942,15,1,9,00:24:01:520,00:24:04:000,positive,anger,2,disgust,2,,
HOC,"well, can you make some calls?",942,16,1,9,00:24:05:000,00:24:06:411,positive,acceptance ,1,,,,
HOC,"if she can't, i can't. plus i have to focus on the watershed bill",942,17,1,9,00:24:06:480,00:24:09:689,positive,joy,1,acceptance,2,,
HOC,i'm taking time out of my schedule to help you with that,942,18,1,9,00:24:10:360,00:24:12:966,positive,anger,2,disgust,1,,
HOC,because you drafted it. because you asked me,942,19,1,9,00:24:13:040,00:24:15:930,positive,surprise,2,acceptance,3,,
HOC,i needed remy's help. you wouldn't offer any,943,0,1,10,00:05:41:240,00:05:43:891,positive,acceptance ,2,,,,
HOC,"oh, wait",943,1,1,10,00:05:45:080,00:05:46:366,positive,acceptance ,1,,,,
HOC,you did this for remy?,943,2,1,10,00:05:48:440,00:05:49:885,positive,surprise,2,,,,
HOC,no. for myself. to get my shipment out of sudan,943,3,1,10,00:05:49:960,00:05:52:645,positive,joy,1,disgust,2,,
HOC,he provided assistance,943,4,1,10,00:05:52:720,00:05:54:131,positive,acceptance ,1,disgust,1,,
HOC,in exchange for defeating the bill,943,5,1,10,00:05:54:200,00:05:56:282,positive,disgust,1,,,,
HOC,no. in exchange for not helping it succeed,943,6,1,10,00:05:56:360,00:05:58:966,positive,joy,1,,,,
